id,session_key,driver_id,driver_number,stint_number,compound,lap_start,lap_end,tyre_age_at_start
552,9118,zhou,24,3,HARD,9,38,0
553,9118,hulkenberg,27,3,HARD,12,12,0
554,9118,de_vries,21,3,HARD,13,37,0
555,9118,norris,4,3,HARD,15,41,0
556,9118,hamilton,44,3,HARD,15,42,0
557,9118,gasly,10,3,HARD,15,44,0
558,9118,ocon,31,3,HARD,15,40,0
559,9118,russell,63,3,HARD,15,41,0
560,9118,albon,23,3,HARD,15,41,0
561,9118,piastri,81,3,HARD,15,22,0
562,9118,sargeant,2,3,HARD,15,43,0
563,9118,leclerc,16,3,MEDIUM,16,47,0
564,9118,sainz,55,3,MEDIUM,16,45,0
565,9118,alonso,14,3,MEDIUM,16,44,0
566,9118,stroll,18,3,HARD,16,36,0
567,9118,bottas,77,3,MEDIUM,22,40,0
568,9118,piastri,81,4,HARD,23,41,0
569,9118,tsunoda,22,4,HARD,24,43,0
570,9118,max_verstappen,1,3,HARD,25,49,0
571,9118,perez,11,3,MEDIUM,26,50,0
572,9118,kevin_magnussen,20,4,HARD,35,70,1
573,9118,stroll,18,4,HARD,37,54,0
574,9118,de_vries,21,4,MEDIUM,38,70,0
575,9118,zhou,24,4,HARD,39,70,0
576,9118,ocon,31,4,HARD,41,70,0
577,9118,bottas,77,4,HARD,41,70,0
578,9118,norris,4,4,HARD,42,71,0
579,9118,russell,63,4,MEDIUM,42,71,0
580,9118,albon,23,4,HARD,42,71,0
581,9118,piastri,81,5,MEDIUM,42,70,0
582,9118,hamilton,44,4,MEDIUM,43,71,0
583,9118,sargeant,2,4,HARD,44,70,0
584,9118,tsunoda,22,5,MEDIUM,44,70,0
585,9118,alonso,14,4,MEDIUM,45,71,0
586,9118,gasly,10,4,MEDIUM,45,71,0
587,9118,sainz,55,4,HARD,46,71,0
588,9118,leclerc,16,4,HARD,48,71,0
589,9118,max_verstappen,1,4,MEDIUM,50,69,0
590,9118,perez,11,4,HARD,51,71,0
591,9118,stroll,18,5,MEDIUM,55,71,0
592,9118,max_verstappen,1,5,SOFT,70,71,3
593,9126,ocon,31,1,SOFT,1,9,0
594,9126,gasly,10,1,MEDIUM,1,31,0
595,9126,de_vries,21,1,SOFT,1,27,0
596,9126,bottas,77,1,HARD,1,32,0
597,9126,alonso,14,1,MEDIUM,1,33,1
598,9126,albon,23,1,MEDIUM,1,32,0
599,9126,stroll,18,1,MEDIUM,1,31,0
600,9126,tsunoda,22,1,SOFT,1,14,0
601,9126,kevin_magnussen,20,1,MEDIUM,1,31,0
602,9126,hulkenberg,27,1,HARD,1,7,0
603,9126,sargeant,2,1,MEDIUM,1,29,0
604,9126,hamilton,44,1,MEDIUM,1,33,0
605,9126,norris,4,1,MEDIUM,1,33,0
606,9126,sainz,55,1,MEDIUM,1,26,0
607,9126,zhou,24,1,MEDIUM,1,24,0
608,9126,max_verstappen,1,1,MEDIUM,1,33,0
609,9126,piastri,81,1,MEDIUM,1,29,0
610,9126,russell,63,1,SOFT,1,28,3
611,9126,leclerc,16,1,MEDIUM,1,18,0
612,9126,perez,11,1,MEDIUM,1,28,0
613,9126,hulkenberg,27,2,MEDIUM,8,32,0
614,9126,tsunoda,22,2,HARD,15,32,0
615,9126,leclerc,16,2,HARD,19,32,0
616,9126,zhou,24,2,HARD,25,33,0
617,9126,sainz,55,2,HARD,27,52,0
618,9126,de_vries,21,2,MEDIUM,28,32,0
619,9126,russell,63,2,MEDIUM,29,52,0
620,9126,perez,11,2,SOFT,29,52,0
621,9126,piastri,81,2,HARD,30,52,0
622,9126,sargeant,2,2,SOFT,30,52,0
623,9126,gasly,10,2,SOFT,32,46,3
624,9126,stroll,18,2,SOFT,32,52,3
625,9126,albon,23,2,SOFT,33,52,4
626,9126,leclerc,16,3,MEDIUM,33,52,0
627,9126,bottas,77,2,SOFT,33,52,0
628,9126,tsunoda,22,3,SOFT,33,52,0
629,9126,de_vries,21,3,SOFT,33,52,0
630,9126,hulkenberg,27,3,SOFT,33,52,0
631,9126,max_verstappen,1,2,SOFT,34,52,3
632,9126,norris,4,2,HARD,34,52,0
633,9126,hamilton,44,2,SOFT,34,52,3
634,9126,alonso,14,2,SOFT,34,52,3
635,9126,zhou,24,3,SOFT,34,36,0
636,9126,zhou,24,4,SOFT,37,52,3
637,9133,max_verstappen,1,1,MEDIUM,1,23,3
638,9133,piastri,81,1,MEDIUM,1,18,2
639,9133,albon,23,1,MEDIUM,1,8,0
640,9133,hulkenberg,27,1,MEDIUM,1,16,3
641,9133,kevin_magnussen,20,1,MEDIUM,1,14,0
642,9133,perez,11,1,HARD,1,24,3
643,9133,sargeant,2,1,MEDIUM,1,13,0
644,9133,norris,4,1,MEDIUM,1,17,0
645,9133,sainz,55,1,SOFT,1,15,0
646,9133,bottas,77,1,MEDIUM,1,9,3
647,9133,ricciardo,3,1,MEDIUM,1,18,3
648,9133,gasly,10,1,SOFT,1,1,0
649,9133,russell,63,1,HARD,1,28,0
650,9133,alonso,14,1,MEDIUM,1,20,3
651,9133,stroll,18,1,SOFT,1,9,0
652,9133,leclerc,16,1,MEDIUM,1,17,3
653,9133,tsunoda,22,1,SOFT,1,9,0
654,9133,hamilton,44,1,MEDIUM,1,16,3
655,9133,ocon,31,1,MEDIUM,1,2,3
656,9133,zhou,24,1,MEDIUM,1,10,3
657,9133,albon,23,2,HARD,9,31,3
658,9133,stroll,18,2,HARD,10,34,5
659,9133,bottas,77,2,HARD,10,40,5
660,9133,tsunoda,22,2,HARD,10,44,3
661,9133,zhou,24,2,HARD,11,38,5
662,9133,sargeant,2,2,HARD,14,34,3
663,9133,kevin_magnussen,20,2,HARD,15,41,3
664,9133,sainz,55,2,HARD,16,44,0
665,9133,hamilton,44,2,HARD,17,49,0
666,9133,hulkenberg,27,2,HARD,17,38,3
667,9133,norris,4,2,HARD,18,44,0
668,9133,leclerc,16,2,HARD,18,43,0
669,9133,piastri,81,2,HARD,19,42,0
670,9133,ricciardo,3,2,HARD,19,29,3
671,9133,alonso,14,2,HARD,21,43,4
672,9133,max_verstappen,1,2,HARD,24,51,0
673,9133,perez,11,2,MEDIUM,25,42,6
674,9133,russell,63,2,MEDIUM,29,46,0
675,9133,ricciardo,3,3,MEDIUM,30,69,3
676,9133,albon,23,3,HARD,32,69,0
677,9133,stroll,18,3,HARD,35,69,4
678,9133,sargeant,2,3,HARD,35,67,0
679,9133,hulkenberg,27,3,HARD,39,69,5
680,9133,zhou,24,3,HARD,39,69,5
681,9133,bottas,77,3,HARD,41,69,3
682,9133,kevin_magnussen,20,3,HARD,42,69,5
683,9133,piastri,81,3,MEDIUM,43,70,3
684,9133,perez,11,3,MEDIUM,43,70,3
685,9133,leclerc,16,3,HARD,44,70,4
686,9133,alonso,14,3,HARD,44,70,0
687,9133,norris,4,3,MEDIUM,45,70,3
688,9133,sainz,55,3,HARD,45,70,3
689,9133,tsunoda,22,3,MEDIUM,45,69,0
690,9133,russell,63,3,MEDIUM,47,70,0
691,9133,hamilton,44,3,MEDIUM,50,70,3
692,9133,max_verstappen,1,3,MEDIUM,52,70,3
693,9140,albon,23,1,WET,,,0
694,9140,norris,4,1,WET,1,1,0
695,9140,zhou,24,1,WET,1,1,0
696,9140,sainz,55,1,WET,,,0
697,9140,hamilton,44,1,WET,,,0
698,9140,gasly,10,1,WET,,,0
699,9140,piastri,81,1,WET,,,0
700,9140,ocon,31,1,WET,1,1,0
701,9140,kevin_magnussen,20,1,WET,1,1,0
702,9140,bottas,77,1,WET,,,0
703,9140,max_verstappen,1,1,WET,1,1,0
704,9140,hulkenberg,27,1,WET,,,0
705,9140,leclerc,16,1,WET,1,1,0
706,9140,sargeant,2,1,WET,1,1,0
707,9140,tsunoda,22,1,WET,1,1,0
708,9140,perez,11,1,WET,,,0
709,9140,russell,63,1,WET,1,1,0
710,9140,stroll,18,1,WET,,,0
711,9140,alonso,14,1,WET,1,1,0
712,9140,ricciardo,3,1,WET,,,0
713,9140,piastri,81,2,INTERMEDIATE,1,11,3
714,9140,perez,11,2,INTERMEDIATE,1,8,3
715,9140,gasly,10,2,INTERMEDIATE,1,11,5
716,9140,albon,23,2,INTERMEDIATE,1,11,3
717,9140,ricciardo,3,2,INTERMEDIATE,1,11,1
718,9140,stroll,18,2,INTERMEDIATE,1,11,3
719,9140,sainz,55,2,INTERMEDIATE,1,11,0
720,9140,hamilton,44,2,INTERMEDIATE,1,11,0
721,9140,bottas,77,2,INTERMEDIATE,1,11,3
722,9140,hulkenberg,27,2,INTERMEDIATE,1,11,0
723,9140,max_verstappen,1,2,INTERMEDIATE,2,11,0
724,9140,norris,4,2,INTERMEDIATE,2,11,0
725,9140,ocon,31,2,INTERMEDIATE,2,11,1
726,9140,russell,63,2,INTERMEDIATE,2,11,0
727,9140,leclerc,16,2,INTERMEDIATE,2,11,3
728,9140,alonso,14,2,INTERMEDIATE,2,2,1
729,9140,tsunoda,22,2,INTERMEDIATE,2,11,3
730,9140,sargeant,2,2,INTERMEDIATE,2,11,3
731,9140,zhou,24,2,INTERMEDIATE,2,11,4
732,9140,kevin_magnussen,20,2,INTERMEDIATE,2,11,3
733,9140,sainz,55,3,INTERMEDIATE,12,12,3
734,9140,leclerc,16,3,INTERMEDIATE,12,12,3
735,9141,kevin_magnussen,20,1,SOFT,1,5,0
736,9141,max_verstappen,1,1,SOFT,1,14,0
737,9141,gasly,10,1,SOFT,1,23,0
738,9141,piastri,81,1,MEDIUM,,,0
739,9141,leclerc,16,1,SOFT,1,13,0
740,9141,perez,11,1,SOFT,1,13,0
741,9141,tsunoda,22,1,MEDIUM,1,9,0
742,9141,ocon,31,1,SOFT,1,6,0
743,9141,bottas,77,1,SOFT,1,6,0
744,9141,russell,63,1,MEDIUM,1,22,0
745,9141,stroll,18,1,MEDIUM,1,20,0
746,9141,hulkenberg,27,1,MEDIUM,1,12,0
747,9141,sargeant,2,1,SOFT,1,8,0
748,9141,alonso,14,1,MEDIUM,1,10,0
749,9141,albon,23,1,SOFT,1,7,0
750,9141,ricciardo,3,1,SOFT,1,5,0
751,9141,hamilton,44,1,SOFT,1,12,0
752,9141,norris,4,1,MEDIUM,1,5,0
753,9141,sainz,55,1,SOFT,1,7,0
754,9141,zhou,24,1,SOFT,1,7,0
755,9141,norris,4,2,HARD,6,17,0
756,9141,ricciardo,3,2,MEDIUM,6,22,0
757,9141,kevin_magnussen,20,2,MEDIUM,6,25,0
758,9141,ocon,31,2,MEDIUM,7,25,0
759,9141,bottas,77,2,MEDIUM,7,24,0
760,9141,albon,23,2,MEDIUM,8,23,0
761,9141,sainz,55,2,MEDIUM,8,23,0
762,9141,zhou,24,2,MEDIUM,8,25,0
763,9141,sargeant,2,2,MEDIUM,9,24,0
764,9141,tsunoda,22,2,MEDIUM,10,24,0
765,9141,alonso,14,2,MEDIUM,11,29,0
766,9141,hamilton,44,2,MEDIUM,13,27,0
767,9141,hulkenberg,27,2,SOFT,13,24,0
768,9141,perez,11,2,MEDIUM,14,29,0
769,9141,leclerc,16,2,MEDIUM,14,28,0
770,9141,max_verstappen,1,2,MEDIUM,15,30,0
771,9141,norris,4,3,SOFT,18,44,0
772,9141,stroll,18,2,SOFT,21,44,0
773,9141,russell,63,2,SOFT,23,44,0
774,9141,ricciardo,3,3,MEDIUM,23,44,0
775,9141,albon,23,3,MEDIUM,24,33,0
776,9141,gasly,10,2,MEDIUM,24,44,0
777,9141,tsunoda,22,3,SOFT,25,44,0
778,9141,bottas,77,3,MEDIUM,25,44,0
779,9141,hulkenberg,27,3,SOFT,25,44,0
780,9141,sargeant,2,3,MEDIUM,25,34,0
781,9141,ocon,31,3,SOFT,26,44,0
782,9141,kevin_magnussen,20,3,MEDIUM,26,44,0
783,9141,zhou,24,3,SOFT,26,44,0
784,9141,hamilton,44,3,SOFT,28,42,0
785,9141,leclerc,16,3,SOFT,29,44,0
786,9141,perez,11,3,SOFT,30,44,0
787,9141,alonso,14,3,SOFT,30,44,0
788,9141,max_verstappen,1,3,SOFT,31,44,0
789,9141,albon,23,4,SOFT,34,44,0
790,9141,sargeant,2,4,SOFT,35,44,0
791,9141,hamilton,44,4,MEDIUM,43,44,0
792,9149,alonso,14,1,SOFT,1,2,0
793,9149,stroll,18,1,SOFT,1,4,0
794,9149,lawson,40,1,SOFT,1,1,0
795,9149,hulkenberg,27,1,SOFT,1,16,0
796,9149,kevin_magnussen,20,1,SOFT,1,1,0
797,9149,tsunoda,22,1,SOFT,1,1,0
798,9149,zhou,24,1,SOFT,1,1,0
799,9149,gasly,10,1,SOFT,1,1,0
800,9149,max_verstappen,1,1,SOFT,1,2,0
801,9149,piastri,81,1,SOFT,1,15,0
802,9149,russell,63,1,SOFT,1,4,0
803,9149,albon,23,1,SOFT,1,44,0
804,9149,leclerc,16,1,SOFT,1,1,0
805,9149,hamilton,44,1,MEDIUM,1,3,0
806,9149,perez,11,1,SOFT,1,1,0
807,9149,ocon,31,1,SOFT,1,2,0
808,9149,sargeant,2,1,SOFT,1,14,0
809,9149,norris,4,1,SOFT,1,3,0
810,9149,sainz,55,1,SOFT,1,2,0
811,9149,bottas,77,1,SOFT,1,16,0
812,9149,perez,11,2,INTERMEDIATE,2,12,0
813,9149,zhou,24,2,INTERMEDIATE,2,10,0
814,9149,gasly,10,2,INTERMEDIATE,2,11,0
815,9149,tsunoda,22,2,INTERMEDIATE,2,10,5
816,9149,leclerc,16,2,INTERMEDIATE,2,11,8
817,9149,kevin_magnussen,20,2,INTERMEDIATE,2,9,0
818,9149,lawson,40,2,INTERMEDIATE,2,10,5
819,9149,max_verstappen,1,2,INTERMEDIATE,3,11,0
820,9149,alonso,14,2,INTERMEDIATE,3,10,0
821,9149,sainz,55,2,INTERMEDIATE,3,10,7
822,9149,ocon,31,2,INTERMEDIATE,3,10,0
823,9149,norris,4,2,INTERMEDIATE,4,10,0
824,9149,hamilton,44,2,INTERMEDIATE,4,9,0
825,9149,russell,63,2,INTERMEDIATE,5,10,0
826,9149,stroll,18,2,INTERMEDIATE,5,9,0
827,9149,kevin_magnussen,20,3,SOFT,10,35,0
828,9149,hamilton,44,3,SOFT,10,45,0
829,9149,stroll,18,3,SOFT,10,16,0
830,9149,zhou,24,3,MEDIUM,11,37,0
831,9149,alonso,14,3,SOFT,11,48,0
832,9149,sainz,55,3,SOFT,11,41,0
833,9149,tsunoda,22,3,SOFT,11,60,0
834,9149,ocon,31,3,SOFT,11,43,0
835,9149,norris,4,3,SOFT,11,42,0
836,9149,lawson,40,3,SOFT,11,17,0
837,9149,russell,63,3,SOFT,11,16,0
838,9149,max_verstappen,1,3,SOFT,12,49,0
839,9149,gasly,10,3,SOFT,12,46,0
840,9149,leclerc,16,3,SOFT,12,41,0
841,9149,perez,11,3,SOFT,13,45,0
842,9149,piastri,81,2,SOFT,16,46,0
843,9149,bottas,77,2,MEDIUM,17,47,0
844,9149,hulkenberg,27,2,MEDIUM,17,48,0
845,9149,russell,63,4,HARD,17,60,0
846,9149,stroll,18,4,MEDIUM,17,34,0
847,9149,lawson,40,4,MEDIUM,18,46,0
848,9149,stroll,18,5,SOFT,35,60,0
849,9149,kevin_magnussen,20,4,MEDIUM,36,60,0
850,9149,zhou,24,4,SOFT,38,60,0
851,9149,sainz,55,4,SOFT,42,60,2
852,9149,norris,4,4,SOFT,43,60,3
853,9149,ocon,31,4,SOFT,44,61,0
854,9149,albon,23,2,MEDIUM,45,61,0
855,9149,perez,11,4,SOFT,46,60,1
856,9149,hamilton,44,4,SOFT,46,60,3
857,9149,gasly,10,4,SOFT,47,60,0
858,9149,piastri,81,3,MEDIUM,47,60,0
859,9149,lawson,40,5,SOFT,47,59,0
860,9149,bottas,77,3,SOFT,48,59,0
861,9149,alonso,14,4,SOFT,49,61,2
862,9149,hulkenberg,27,3,SOFT,49,60,0
863,9149,max_verstappen,1,4,SOFT,50,61,1
864,9149,bottas,77,4,INTERMEDIATE,60,63,0
865,9149,lawson,40,6,INTERMEDIATE,60,63,7
866,9149,perez,11,5,INTERMEDIATE,61,63,6
867,9149,sainz,55,5,INTERMEDIATE,61,64,15
868,9149,gasly,10,5,INTERMEDIATE,61,64,0
869,9149,hamilton,44,5,INTERMEDIATE,61,64,6
870,9149,russell,63,5,INTERMEDIATE,61,63,12
871,9149,norris,4,5,INTERMEDIATE,61,63,4
872,9149,piastri,81,4,INTERMEDIATE,61,63,5
873,9149,tsunoda,22,4,INTERMEDIATE,61,63,5
874,9149,zhou,24,5,INTERMEDIATE,61,62,0
875,9149,stroll,18,6,INTERMEDIATE,61,63,5
876,9149,hulkenberg,27,4,INTERMEDIATE,61,63,3
877,9149,max_verstappen,1,5,INTERMEDIATE,62,63,12
878,9149,kevin_magnussen,20,5,INTERMEDIATE,61,63,0
879,9149,alonso,14,5,INTERMEDIATE,62,64,3
880,9149,albon,23,3,INTERMEDIATE,62,63,5
881,9149,ocon,31,5,WET,62,63,0
882,9149,max_verstappen,1,6,WET,64,64,0
883,9149,perez,11,6,INTERMEDIATE,64,64,6
884,9149,norris,4,6,INTERMEDIATE,64,64,11
885,9149,russell,63,6,INTERMEDIATE,64,64,5
886,9149,albon,23,4,INTERMEDIATE,64,64,5
887,9149,piastri,81,5,INTERMEDIATE,64,64,4
888,9149,tsunoda,22,5,INTERMEDIATE,64,64,5
889,9149,ocon,31,6,INTERMEDIATE,64,64,0
890,9149,stroll,18,7,INTERMEDIATE,64,64,5
891,9149,hulkenberg,27,5,INTERMEDIATE,64,64,4
892,9149,lawson,40,7,INTERMEDIATE,64,64,0
893,9149,bottas,77,5,INTERMEDIATE,64,64,0
894,9149,kevin_magnussen,20,6,INTERMEDIATE,64,64,3
895,9149,max_verstappen,1,7,INTERMEDIATE,65,72,4
896,9149,alonso,14,6,INTERMEDIATE,65,72,6
897,9149,gasly,10,6,INTERMEDIATE,65,72,4
898,9149,perez,11,7,INTERMEDIATE,65,72,7
899,9149,sainz,55,6,INTERMEDIATE,65,72,4
900,9149,hamilton,44,6,INTERMEDIATE,65,72,6
901,9149,norris,4,7,INTERMEDIATE,65,72,12
902,9149,russell,63,7,INTERMEDIATE,65,67,0
903,9149,albon,23,5,INTERMEDIATE,65,72,6
904,9149,piastri,81,6,INTERMEDIATE,65,72,5
905,9149,ocon,31,7,INTERMEDIATE,65,72,1
906,9149,tsunoda,22,6,INTERMEDIATE,65,72,6
907,9149,hulkenberg,27,6,INTERMEDIATE,65,72,5
908,9149,stroll,18,8,INTERMEDIATE,65,72,0
909,9149,bottas,77,6,INTERMEDIATE,65,72,0
910,9149,lawson,40,8,INTERMEDIATE,65,72,8
911,9149,kevin_magnussen,20,7,INTERMEDIATE,65,72,4
912,9149,russell,63,8,INTERMEDIATE,68,72,15
913,9157,kevin_magnussen,20,1,HARD,1,12,4
914,9157,lawson,40,1,MEDIUM,1,13,3
915,9157,max_verstappen,1,1,MEDIUM,1,20,0
916,9157,leclerc,16,1,MEDIUM,1,20,0
917,9157,tsunoda,22,1,MEDIUM,,,3
918,9157,perez,11,1,MEDIUM,1,21,0
919,9157,ocon,31,1,MEDIUM,1,24,0
920,9157,bottas,77,1,HARD,1,25,3
921,9157,russell,63,1,MEDIUM,1,19,0
922,9157,stroll,18,1,MEDIUM,1,20,0
923,9157,hulkenberg,27,1,MEDIUM,1,14,3
924,9157,sargeant,2,1,MEDIUM,1,14,3
925,9157,alonso,14,1,MEDIUM,1,21,0
926,9157,albon,23,1,MEDIUM,1,15,3
927,9157,sainz,55,1,MEDIUM,1,19,0
928,9157,zhou,24,1,MEDIUM,1,11,0
929,9157,gasly,10,1,MEDIUM,1,10,0
930,9157,hamilton,44,1,HARD,1,27,3
931,9157,piastri,81,1,MEDIUM,1,23,0
932,9157,norris,4,1,MEDIUM,1,22,0
933,9157,gasly,10,2,HARD,11,31,3
934,9157,zhou,24,2,HARD,12,33,3
935,9157,kevin_magnussen,20,2,MEDIUM,13,33,0
936,9157,lawson,40,2,HARD,14,33,3
937,9157,sargeant,2,2,HARD,15,51,3
938,9157,hulkenberg,27,2,HARD,15,39,5
939,9157,albon,23,2,HARD,16,51,3
940,9157,russell,63,2,HARD,20,51,0
941,9157,sainz,55,2,HARD,20,51,0
942,9157,max_verstappen,1,2,HARD,21,51,0
943,9157,leclerc,16,2,HARD,21,51,0
944,9157,stroll,18,2,HARD,21,51,4
945,9157,perez,11,2,HARD,22,51,0
946,9157,alonso,14,2,HARD,22,51,3
947,9157,norris,4,2,HARD,23,51,4
948,9157,piastri,81,2,HARD,24,41,5
949,9157,ocon,31,2,HARD,25,39,3
950,9157,bottas,77,2,MEDIUM,26,51,3
951,9157,hamilton,44,2,MEDIUM,28,51,0
952,9157,gasly,10,3,MEDIUM,32,51,0
953,9157,lawson,40,3,MEDIUM,34,51,0
954,9157,zhou,24,3,MEDIUM,34,51,0
955,9157,kevin_magnussen,20,3,MEDIUM,34,50,0
956,9157,hulkenberg,27,3,MEDIUM,40,50,3
957,9157,piastri,81,3,MEDIUM,42,51,3
958,9165,gasly,10,1,MEDIUM,1,20,0
959,9165,piastri,81,1,MEDIUM,1,20,0
960,9165,leclerc,16,1,SOFT,1,20,3
961,9165,perez,11,1,HARD,1,39,0
962,9165,tsunoda,22,1,SOFT,,,0
963,9165,ocon,31,1,MEDIUM,1,20,0
964,9165,bottas,77,1,HARD,1,40,0
965,9165,russell,63,1,MEDIUM,1,20,0
966,9165,hulkenberg,27,1,MEDIUM,1,20,0
967,9165,sargeant,2,1,MEDIUM,1,19,0
968,9165,albon,23,1,MEDIUM,1,20,0
969,9165,norris,4,1,MEDIUM,1,20,0
970,9165,sainz,55,1,MEDIUM,1,20,0
971,9165,hamilton,44,1,MEDIUM,1,20,0
972,9165,zhou,24,1,SOFT,1,2,0
973,9165,alonso,14,1,MEDIUM,1,20,0
974,9165,kevin_magnussen,20,1,MEDIUM,1,20,0
975,9165,lawson,40,1,MEDIUM,1,20,0
976,9165,max_verstappen,1,1,HARD,1,40,0
977,9165,zhou,24,2,HARD,3,20,0
978,9165,sainz,55,2,HARD,21,62,0
979,9165,sargeant,2,2,HARD,20,43,0
980,9165,russell,63,2,HARD,21,44,0
981,9165,leclerc,16,2,HARD,21,62,0
982,9165,norris,4,2,HARD,21,62,0
983,9165,hamilton,44,2,HARD,21,44,0
984,9165,alonso,14,2,HARD,21,44,0
985,9165,ocon,31,2,HARD,21,42,0
986,9165,kevin_magnussen,20,2,HARD,21,43,0
987,9165,piastri,81,2,HARD,21,62,0
988,9165,lawson,40,2,HARD,21,62,0
989,9165,hulkenberg,27,2,HARD,21,62,0
990,9165,gasly,10,2,HARD,21,62,0
991,9165,albon,23,2,HARD,21,43,0
992,9165,zhou,24,3,MEDIUM,21,62,0
993,9165,perez,11,2,MEDIUM,40,62,0
994,9165,max_verstappen,1,2,MEDIUM,41,62,0
995,9165,bottas,77,2,MEDIUM,41,51,0
996,9165,albon,23,3,MEDIUM,44,62,0
997,9165,kevin_magnussen,20,3,SOFT,44,62,3
998,9165,sargeant,2,3,MEDIUM,44,62,0
999,9165,russell,63,3,MEDIUM,45,61,0
1000,9165,hamilton,44,3,MEDIUM,45,62,0
1001,9165,alonso,14,3,SOFT,45,62,2
1002,9173,kevin_magnussen,20,1,MEDIUM,1,12,0
1003,9173,lawson,40,1,SOFT,1,10,0
1004,9173,sargeant,2,1,MEDIUM,1,2,0
1005,9173,tsunoda,22,1,SOFT,1,9,3
1006,9173,gasly,10,1,MEDIUM,1,18,0
1007,9173,albon,23,1,MEDIUM,1,1,0
1008,9173,hulkenberg,27,1,SOFT,1,8,0
1009,9173,sainz,55,1,MEDIUM,1,18,0
1010,9173,perez,11,1,MEDIUM,1,2,0
1011,9173,zhou,24,1,SOFT,1,1,0
1012,9173,norris,4,1,MEDIUM,1,17,0
1013,9173,hamilton,44,1,MEDIUM,1,16,0
1014,9173,ocon,31,1,MEDIUM,1,1,0
1015,9173,bottas,77,1,SOFT,1,1,0
1016,9173,russell,63,1,MEDIUM,1,24,0
1017,9173,max_verstappen,1,1,MEDIUM,1,16,0
1018,9173,piastri,81,1,MEDIUM,1,13,0
1019,9173,alonso,14,1,SOFT,1,11,3
1020,9173,leclerc,16,1,MEDIUM,1,17,0
1021,9173,stroll,18,1,SOFT,1,14,0
1022,9173,ocon,31,2,HARD,2,28,0
1023,9173,zhou,24,2,SOFT,2,10,0
1024,9173,albon,23,2,MEDIUM,2,13,0
1025,9173,bottas,77,2,SOFT,2,6,0
1026,9173,perez,11,2,HARD,3,12,0
1027,9173,sargeant,2,2,MEDIUM,3,5,2
1028,9173,sargeant,2,3,MEDIUM,6,21,0
1029,9173,bottas,77,3,HARD,7,7,0
1030,9173,hulkenberg,27,2,MEDIUM,9,21,0
1031,9173,tsunoda,22,2,MEDIUM,10,30,0
1032,9173,lawson,40,2,MEDIUM,11,25,0
1033,9173,zhou,24,3,SOFT,11,29,0
1034,9173,alonso,14,2,HARD,12,25,0
1035,9173,kevin_magnussen,20,2,HARD,13,31,0
1036,9173,perez,11,3,SOFT,13,13,3
1037,9173,piastri,81,2,HARD,14,35,0
1038,9173,albon,23,3,SOFT,14,26,0
1039,9173,stroll,18,2,MEDIUM,15,20,0
1040,9173,max_verstappen,1,2,MEDIUM,17,37,0
1041,9173,hamilton,44,2,HARD,17,34,0
1042,9173,norris,4,2,HARD,18,36,0
1043,9173,leclerc,16,2,MEDIUM,18,34,0
1044,9173,sainz,55,2,MEDIUM,19,38,0
1045,9173,gasly,10,2,HARD,19,34,0
1046,9173,hulkenberg,27,3,HARD,22,37,0
1047,9173,sargeant,2,4,HARD,22,22,0
1048,9173,russell,63,2,HARD,25,53,0
1049,9173,alonso,14,3,HARD,26,53,0
1050,9173,lawson,40,3,HARD,26,52,0
1051,9173,ocon,31,3,HARD,29,53,0
1052,9173,zhou,24,4,HARD,30,52,0
1053,9173,tsunoda,22,3,HARD,31,52,0
1054,9173,kevin_magnussen,20,3,HARD,32,52,0
1055,9173,leclerc,16,3,HARD,35,53,0
1056,9173,hamilton,44,3,HARD,35,53,0
1057,9173,gasly,10,3,HARD,35,53,0
1058,9173,piastri,81,3,HARD,36,53,0
1059,9173,norris,4,3,HARD,37,53,0
1060,9173,max_verstappen,1,3,HARD,38,53,0
1061,9173,hulkenberg,27,4,MEDIUM,38,52,0
1062,9173,sainz,55,3,HARD,39,53,0
1063,9173,perez,11,4,SOFT,14,14,3
1064,9173,perez,11,5,SOFT,15,15,6
1065,9220,alonso,14,1,SOFT,1,19,3
1066,9220,norris,4,1,MEDIUM,1,19,3
1067,9220,sainz,55,1,SOFT,1,19,0
1068,9220,zhou,24,1,MEDIUM,1,11,5
1069,9220,gasly,10,1,SOFT,1,19,3
1070,9220,piastri,81,1,MEDIUM,1,19,2
1071,9220,ocon,31,1,SOFT,1,10,3
1072,9220,kevin_magnussen,20,1,MEDIUM,1,11,5
1073,9220,lawson,40,1,MEDIUM,,,6
1074,9220,bottas,77,1,MEDIUM,1,19,5
1075,9220,max_verstappen,1,1,MEDIUM,1,19,0
1076,9220,leclerc,16,1,SOFT,1,19,6
1077,9220,hulkenberg,27,1,MEDIUM,1,11,0
1078,9220,tsunoda,22,1,MEDIUM,1,19,6
1079,9220,sargeant,2,1,SOFT,1,2,0
1080,9220,perez,11,1,MEDIUM,1,10,0
1081,9220,albon,23,1,MEDIUM,1,19,6
1082,9220,russell,63,1,SOFT,1,19,3
1083,9220,stroll,18,1,SOFT,1,11,0
1084,9220,hamilton,44,1,MEDIUM,1,19,7
1085,9220,zhou,24,2,SOFT,12,19,3
1086,9220,stroll,18,2,SOFT,12,19,6
1087,9220,kevin_magnussen,20,2,SOFT,12,19,0
1088,9221,zhou,24,1,MEDIUM,1,18,0
1089,9221,norris,4,1,MEDIUM,1,13,7
1090,9221,hamilton,44,1,SOFT,,,0
